Universitas,Jurusan,Daya Tampung 2021,Peminat 2020,Persentase
UNIVERSITAS SEBELAS MARET,"PENDIDIKAN JASMANI, KESEHATAN & REKREASI",36,429,8.39
UNIVERSITAS SEBELAS MARET,PENDIDIKAN KEPELATIHAN OLAHRAGA,44,291,15.12
UNIVERSITAS SEBELAS MARET,PENDIDIKAN KIMIA,24,252,9.52
UNIVERSITAS SEBELAS MARET,PENDIDIKAN LUAR BIASA (PENDIDIKAN KHUSUS),24,410,5.85
UNIVERSITAS SEBELAS MARET,PENDIDIKAN MATEMATIKA,24,609,3.94
UNIVERSITAS SEBELAS MARET,PENDIDIKAN SEJARAH,24,352,6.82
UNIVERSITAS SEBELAS MARET,PENDIDIKAN SENI RUPA,24,125,19.2
UNIVERSITAS SEBELAS MARET,PENDIDIKAN SOSIOLOGI ANTROPOLOGI,21,378,5.56
UNIVERSITAS SEBELAS MARET,PENDIDIKAN TEKNIK BANGUNAN,21,197,10.66
UNIVERSITAS SEBELAS MARET,PENDIDIKAN TEKNIK INFORMATIKA & KOMPUTER,24,838,2.86
UNIVERSITAS SEBELAS MARET,PENDIDIKAN TEKNIK MESIN,24,335,7.16
UNIVERSITAS SEBELAS MARET,PENGELOLAAN HUTAN,24,281,8.54
UNIVERSITAS SEBELAS MARET,PENYULUHAN DAN KOMUNIKASI PERTANIAN,27,663,4.07
UNIVERSITAS SEBELAS MARET,PERENCANAAN WILAYAH DAN KOTA (PWK),24,812,2.96
UNIVERSITAS SEBELAS MARET,PETERNAKAN,36,642,5.61
UNIVERSITAS SEBELAS MARET,PSIKOLOGI,45,2093,2.15
UNIVERSITAS SEBELAS MARET,SASTRA ARAB,24,307,7.82
UNIVERSITAS SEBELAS MARET,SASTRA DAERAH UNTUK SASTRA JAWA,24,286,8.39
UNIVERSITAS SEBELAS MARET,SASTRA INDONESIA,24,366,6.56
UNIVERSITAS SEBELAS MARET,SASTRA INGGRIS,23,548,4.2
UNIVERSITAS SEBELAS MARET,"SENI RUPA MURNI (LUKIS, GRFS, PTNG, KRMIK)",18,84,21.43
UNIVERSITAS SEBELAS MARET,SOSIOLOGI,30,758,3.96
UNIVERSITAS SEBELAS MARET,STATISTIKA,24,628,3.82
UNIVERSITAS SEBELAS MARET,TEKNIK ELEKTRO,24,524,4.58
UNIVERSITAS SEBELAS MARET,TEKNIK INDUSTRI,36,1254,2.87
UNIVERSITAS SEBELAS MARET,TEKNIK KIMIA,36,595,6.05
UNIVERSITAS SEBELAS MARET,TEKNIK MESIN,45,1324,3.4
UNIVERSITAS SEBELAS MARET,TEKNIK SIPIL,54,1564,3.45
