Universitas,Jurusan,Jenjang,Daya Tampung 2021,Peminat 2020,Persentase
UNIVERSITAS NEGERI PADANG,PENDIDIKAN TEKNIK ELEKTRO,S1,16,166,9.64
UNIVERSITAS NEGERI PADANG,PENDIDIKAN TEKNIK ELEKTRONIKA,S1,17,87,19.54
UNIVERSITAS NEGERI PADANG,PENDIDIKAN TEKNIK MESIN,S1,25,117,21.37
UNIVERSITAS NEGERI PADANG,PENDIDIKAN TEKNIK OTOMOTIF,S1,28,175,16.0
UNIVERSITAS NEGERI PADANG,PENJASKESREK,S1,105,182,57.69
UNIVERSITAS NEGERI PADANG,PERPUSTAKAAN DAN ILMU INFORMASI,S1,18,528,3.41
UNIVERSITAS NEGERI PADANG,PGSD (PENDIDIKAN GURU SEKOLAH DASAR),S1,98,2225,4.4
UNIVERSITAS NEGERI PADANG,PSIKOLOGI,S1,63,969,6.5
UNIVERSITAS NEGERI PADANG,STATISTIKA (NK),S1,19,210,9.05
UNIVERSITAS NEGERI PADANG,TATA RIAS DAN KECANTIKAN (NK),D4,25,395,6.33
UNIVERSITAS NEGERI PADANG,TEKNIK ELEKTRO INDUSTRI (NK),D4,16,379,4.22
UNIVERSITAS NEGERI PADANG,TEKNIK MESIN (NK),S1,18,243,7.41
UNIVERSITAS NEGERI PADANG,TEKNIK PERTAMBANGAN (NK),S1,20,295,6.78
UNIVERSITAS NEGERI PADANG,TEKNIK SIPIL,S1,16,421,3.8
UNIVERSITAS NEGERI PADANG,TEKNOLOGI PENDIDIKAN,S1,34,300,11.33
