Universitas,Jurusan,Daya Tampung 2021,Peminat 2020,Persentase
UNIVERSITAS PENDIDIKAN INDONESIA,PENDIDIKAN SENI RUPA DAN KERAJINAN,34,132,25.76
UNIVERSITAS PENDIDIKAN INDONESIA,PENDIDIKAN SENI TARI,45,141,31.91
UNIVERSITAS PENDIDIKAN INDONESIA,PENDIDIKAN SISTEM DAN TEKNOLOGI INFORMASI KAMPUS PURWAKARTA,30,158,18.99
UNIVERSITAS PENDIDIKAN INDONESIA,PENDIDIKAN SOSIOLOGI,20,567,3.53
UNIVERSITAS PENDIDIKAN INDONESIA,PENDIDIKAN TATA BOGA,15,689,2.18
UNIVERSITAS PENDIDIKAN INDONESIA,PENDIDIKAN TATA BUSANA,15,400,3.75
UNIVERSITAS PENDIDIKAN INDONESIA,PENDIDIKAN TEKNIK ARSITEKTUR,15,286,5.24
UNIVERSITAS PENDIDIKAN INDONESIA,PENDIDIKAN TEKNIK BANGUNAN,30,171,17.54
UNIVERSITAS PENDIDIKAN INDONESIA,PENDIDIKAN TEKNIK ELEKTRO,25,162,15.43
UNIVERSITAS PENDIDIKAN INDONESIA,PENDIDIKAN TEKNIK MESIN,30,257,11.67
UNIVERSITAS PENDIDIKAN INDONESIA,PENDIDIKAN TEKNIK OTOMASI INDUSTRI DAN ROBOTIKA,13,0,100.0
UNIVERSITAS PENDIDIKAN INDONESIA,PENDIDIKAN TEKNIK OTOMOTIF,25,104,24.04
UNIVERSITAS PENDIDIKAN INDONESIA,PENDIDIKAN TEKNOLOGI AGRO INDUSTRI,10,261,3.83
UNIVERSITAS PENDIDIKAN INDONESIA,PERPUSTAKAAN DAN INFORMASI,15,321,4.67
UNIVERSITAS PENDIDIKAN INDONESIA,PGPAUD KAMPUS BUMI SILIWANGI,22,293,7.51
UNIVERSITAS PENDIDIKAN INDONESIA,PGPAUD KAMPUS CIBIRU,16,168,9.52
UNIVERSITAS PENDIDIKAN INDONESIA,PGPAUD KAMPUS PURWAKARTA,30,92,32.61
UNIVERSITAS PENDIDIKAN INDONESIA,PGPAUD KAMPUS SERANG,30,79,37.97
UNIVERSITAS PENDIDIKAN INDONESIA,PGPAUD KAMPUS TASIKMALAYA,45,133,33.83
UNIVERSITAS PENDIDIKAN INDONESIA,PGSD KAMPUS BUMI SILIWANGI,48,613,7.83
UNIVERSITAS PENDIDIKAN INDONESIA,PGSD KAMPUS CIBIRU,32,957,3.34
UNIVERSITAS PENDIDIKAN INDONESIA,PGSD KAMPUS PURWAKARTA,54,364,14.84
UNIVERSITAS PENDIDIKAN INDONESIA,PGSD KAMPUS SERANG,40,330,12.12
UNIVERSITAS PENDIDIKAN INDONESIA,PGSD KAMPUS SUMEDANG,60,648,9.26
UNIVERSITAS PENDIDIKAN INDONESIA,PGSD KAMPUS TASIKMALAYA,40,508,7.87
UNIVERSITAS PENDIDIKAN INDONESIA,PGSD PEND. JASMANI KAMPUS BUMI SILIWANGI,40,59,67.8
UNIVERSITAS PENDIDIKAN INDONESIA,PGSD PENDIDIKAN JASMANI KAMPUS SUMEDANG,60,70,85.71
UNIVERSITAS PENDIDIKAN INDONESIA,PKN,20,274,7.3
UNIVERSITAS PENDIDIKAN INDONESIA,PSIKOLOGI,18,921,1.95
UNIVERSITAS PENDIDIKAN INDONESIA,REKAYASA PERANGKAT LUNAK (KAMPUS UPI CIBIRU),16,12,100.0
UNIVERSITAS PENDIDIKAN INDONESIA,SAINS INFORMASI GEOGRAFI,20,250,8.0
UNIVERSITAS PENDIDIKAN INDONESIA,SENI MUSIK,25,0,100.0
UNIVERSITAS PENDIDIKAN INDONESIA,SISTEM INFORMASI KELAUTAN KAMPUS SERANG,30,72,41.67
UNIVERSITAS PENDIDIKAN INDONESIA,SISTEM TELEKOMUNIKASI (KAMPUS UPI PURWAKARTA),30,11,100.0
UNIVERSITAS PENDIDIKAN INDONESIA,TEKNIK ELEKTRO,30,442,6.79
UNIVERSITAS PENDIDIKAN INDONESIA,TEKNIK KOMPUTER - KAMPUS CIBIRU,16,0,100.0
UNIVERSITAS PENDIDIKAN INDONESIA,TEKNIK LOGISTIK,20,0,100.0
UNIVERSITAS PENDIDIKAN INDONESIA,TEKNIK SIPIL,32,555,5.77
UNIVERSITAS PENDIDIKAN INDONESIA,TEKNOLOGI PENDIDIKAN,27,240,11.25
